Sample_no,시설ID,일,주차,내부CO2,내부습도,내부온도,지온,강우감지,일사량,외부온도,외부풍향,외부풍속,지습,급액횟수,급액EC(dS/m),급액pH,급액량(회당),품종,재배형태
544,farm29,20190313,26주차,590.3245833,99.9366667,16.0616667,17.2104167,1.0,484,11.57875,,1.1330769,56.9891667,10,2.65,5.63,95,tomato05,
544,farm29,20190314,26주차,571.0266667,99.9583333,15.4033333,16.6483333,1.0,651,9.8916667,,1.44625,56.3333333,10,2.67,5.64,95,tomato05,
544,farm29,20190315,26주차,548.485,99.9466667,16.5654167,17.6325,,2024,5.8520833,,1.3118182,56.6291667,14,2.69,4.78,101,tomato05,
544,farm29,20190316,26주차,549.5170833,99.9070833,16.13375,17.6504167,1.0,1612,5.9516667,,1.806,57.2495833,15,2.8,5.68,98,tomato05,
544,farm29,20190317,26주차,553.51625,99.91375,17.9316667,19.255,,2150,4.41875,,0.727,58.07375,14,2.64,4.25,88,tomato05,
545,farm29,20190311,26주차,587.2833333,99.9608333,16.7033333,18.6829167,,1265,6.86875,,0.205,57.0183333,11,2.72,5.61,88,tomato05,
545,farm29,20190312,26주차,588.4908333,99.9183333,18.0225,19.8179167,,1792,9.7216667,,0.722,57.7266667,13,2.67,4.5,98,tomato05,
545,farm29,20190313,26주차,590.3245833,99.9366667,16.0616667,17.2104167,1.0,484,11.57875,,1.1330769,56.9891667,10,2.65,5.63,95,tomato05,
545,farm29,20190314,26주차,571.0266667,99.9583333,15.4033333,16.6483333,1.0,651,9.8916667,,1.44625,56.3333333,10,2.67,5.64,95,tomato05,
545,farm29,20190315,26주차,548.485,99.9466667,16.5654167,17.6325,,2024,5.8520833,,1.3118182,56.6291667,14,2.69,4.78,101,tomato05,
545,farm29,20190316,26주차,549.5170833,99.9070833,16.13375,17.6504167,1.0,1612,5.9516667,,1.806,57.2495833,15,2.8,5.68,98,tomato05,
545,farm29,20190317,26주차,553.51625,99.91375,17.9316667,19.255,,2150,4.41875,,0.727,58.07375,14,2.64,4.25,88,tomato05,
547,farm29,20190311,26주차,587.2833333,99.9608333,16.7033333,18.6829167,,1265,6.86875,,0.205,57.0183333,11,2.72,5.61,88,tomato05,
547,farm29,20190312,26주차,588.4908333,99.9183333,18.0225,19.8179167,,1792,9.7216667,,0.722,57.7266667,13,2.67,4.5,98,tomato05,
547,farm29,20190313,26주차,590.3245833,99.9366667,16.0616667,17.2104167,1.0,484,11.57875,,1.1330769,56.9891667,10,2.65,5.63,95,tomato05,
547,farm29,20190314,26주차,571.0266667,99.9583333,15.4033333,16.6483333,1.0,651,9.8916667,,1.44625,56.3333333,10,2.67,5.64,95,tomato05,
547,farm29,20190315,26주차,548.485,99.9466667,16.5654167,17.6325,,2024,5.8520833,,1.3118182,56.6291667,14,2.69,4.78,101,tomato05,
547,farm29,20190316,26주차,549.5170833,99.9070833,16.13375,17.6504167,1.0,1612,5.9516667,,1.806,57.2495833,15,2.8,5.68,98,tomato05,
547,farm29,20190317,26주차,553.51625,99.91375,17.9316667,19.255,,2150,4.41875,,0.727,58.07375,14,2.64,4.25,88,tomato05,
548,farm29,20190318,27주차,560.28375,99.9454167,15.8408333,18.1029167,,1334,4.85375,,0.4357143,57.7708333,13,2.82,5.61,96,tomato05,
548,farm29,20190319,27주차,568.1558333,99.9245833,18.2220833,19.4879167,,1825,8.545,,0.4771429,58.67,15,2.68,4.59,94,tomato05,
548,farm29,20190320,27주차,589.7191667,99.9825,17.9904167,20.5304167,,1958,11.7091667,,1.2646667,59.3679167,14,2.67,5.32,90,tomato05,
548,farm29,20190321,27주차,598.985,99.9795833,19.065,21.2366667,,1797,13.7783333,,0.32125,60.45375,13,2.66,4.5,100,tomato05,
548,farm29,20190322,27주차,604.87,99.9804167,18.1616667,20.1595833,,1944,11.1904167,,0.424,60.0079167,13,2.69,4.89,97,tomato05,
548,farm29,20190323,27주차,596.29875,99.9841667,17.23625,18.7516667,1.0,1909,9.2133333,,2.3985714,59.5729167,14,2.68,5.32,97,tomato05,
548,farm29,20190324,27주차,578.3120833,99.9791667,15.8129167,16.9995833,,2153,6.645,,3.5861905,59.9170833,13,2.64,4.35,98,tomato05,
549,farm29,20190318,27주차,560.28375,99.9454167,15.8408333,18.1029167,,1334,4.85375,,0.4357143,57.7708333,13,2.82,5.61,96,tomato05,
549,farm29,20190319,27주차,568.1558333,99.9245833,18.2220833,19.4879167,,1825,8.545,,0.4771429,58.67,15,2.68,4.59,94,tomato05,
549,farm29,20190320,27주차,589.7191667,99.9825,17.9904167,20.5304167,,1958,11.7091667,,1.2646667,59.3679167,14,2.67,5.32,90,tomato05,
549,farm29,20190321,27주차,598.985,99.9795833,19.065,21.2366667,,1797,13.7783333,,0.32125,60.45375,13,2.66,4.5,100,tomato05,
549,farm29,20190322,27주차,604.87,99.9804167,18.1616667,20.1595833,,1944,11.1904167,,0.424,60.0079167,13,2.69,4.89,97,tomato05,
549,farm29,20190323,27주차,596.29875,99.9841667,17.23625,18.7516667,1.0,1909,9.2133333,,2.3985714,59.5729167,14,2.68,5.32,97,tomato05,
549,farm29,20190324,27주차,578.3120833,99.9791667,15.8129167,16.9995833,,2153,6.645,,3.5861905,59.9170833,13,2.64,4.35,98,tomato05,
550,farm29,20190318,27주차,560.28375,99.9454167,15.8408333,18.1029167,,1334,4.85375,,0.4357143,57.7708333,13,2.82,5.61,96,tomato05,
550,farm29,20190319,27주차,568.1558333,99.9245833,18.2220833,19.4879167,,1825,8.545,,0.4771429,58.67,15,2.68,4.59,94,tomato05,
550,farm29,20190320,27주차,589.7191667,99.9825,17.9904167,20.5304167,,1958,11.7091667,,1.2646667,59.3679167,14,2.67,5.32,90,tomato05,
550,farm29,20190321,27주차,598.985,99.9795833,19.065,21.2366667,,1797,13.7783333,,0.32125,60.45375,13,2.66,4.5,100,tomato05,
550,farm29,20190322,27주차,604.87,99.9804167,18.1616667,20.1595833,,1944,11.1904167,,0.424,60.0079167,13,2.69,4.89,97,tomato05,
550,farm29,20190323,27주차,596.29875,99.9841667,17.23625,18.7516667,1.0,1909,9.2133333,,2.3985714,59.5729167,14,2.68,5.32,97,tomato05,
550,farm29,20190324,27주차,578.3120833,99.9791667,15.8129167,16.9995833,,2153,6.645,,3.5861905,59.9170833,13,2.64,4.35,98,tomato05,
551,farm29,20190318,27주차,560.28375,99.9454167,15.8408333,18.1029167,,1334,4.85375,,0.4357143,57.7708333,13,2.82,5.61,96,tomato05,
551,farm29,20190319,27주차,568.1558333,99.9245833,18.2220833,19.4879167,,1825,8.545,,0.4771429,58.67,15,2.68,4.59,94,tomato05,
551,farm29,20190320,27주차,589.7191667,99.9825,17.9904167,20.5304167,,1958,11.7091667,,1.2646667,59.3679167,14,2.67,5.32,90,tomato05,
551,farm29,20190321,27주차,598.985,99.9795833,19.065,21.2366667,,1797,13.7783333,,0.32125,60.45375,13,2.66,4.5,100,tomato05,
551,farm29,20190322,27주차,604.87,99.9804167,18.1616667,20.1595833,,1944,11.1904167,,0.424,60.0079167,13,2.69,4.89,97,tomato05,
551,farm29,20190323,27주차,596.29875,99.9841667,17.23625,18.7516667,1.0,1909,9.2133333,,2.3985714,59.5729167,14,2.68,5.32,97,tomato05,
551,farm29,20190324,27주차,578.3120833,99.9791667,15.8129167,16.9995833,,2153,6.645,,3.5861905,59.9170833,13,2.64,4.35,98,tomato05,
553,farm29,20190325,28주차,603.5745833,66.4495833,10.8695833,16.76875,0.0,2155,6.955,,0.9645833,60.2429167,19,2.24,4.83,82,tomato05,
553,farm29,20190326,28주차,613.38125,66.355,11.6020833,18.2420833,0.0,2231,8.43125,,0.1958333,61.6175,16,2.25,5.32,80,tomato05,
553,farm29,20190327,28주차,591.8391667,66.40125,11.4845833,18.4533333,0.0,2284,6.615,,0.3654167,61.42375,20,2.17,4.13,80,tomato05,
553,farm29,20190328,28주차,593.3058333,66.4325,12.3720833,19.5558333,0.0,2226,8.2954167,,0.0391667,62.1733333,18,2.27,5.24,82,tomato05,
553,farm29,20190329,28주차,609.0645833,66.4104167,12.5154167,20.1995833,0.0,1810,10.20125,,0.2254167,62.3920833,18,2.24,5.43,80,tomato05,
553,farm29,20190330,28주차,590.37125,66.3820833,12.9208333,21.5266667,0.0,2116,10.9354167,,0.09875,63.1875,17,2.23,4.94,82,tomato05,
553,farm29,20190331,28주차,623.5766667,66.4220833,11.39625,19.3204167,1.0,575,12.1566667,,0.00125,61.49375,20,2.32,5.93,77,tomato05,
554,farm29,20190325,28주차,603.5745833,66.4495833,10.8695833,16.76875,0.0,2155,6.955,,0.9645833,60.2429167,19,2.24,4.83,82,tomato05,
554,farm29,20190326,28주차,613.38125,66.355,11.6020833,18.2420833,0.0,2231,8.43125,,0.1958333,61.6175,16,2.25,5.32,80,tomato05,
554,farm29,20190327,28주차,591.8391667,66.40125,11.4845833,18.4533333,0.0,2284,6.615,,0.3654167,61.42375,20,2.17,4.13,80,tomato05,
554,farm29,20190328,28주차,593.3058333,66.4325,12.3720833,19.5558333,0.0,2226,8.2954167,,0.0391667,62.1733333,18,2.27,5.24,82,tomato05,
554,farm29,20190329,28주차,609.0645833,66.4104167,12.5154167,20.1995833,0.0,1810,10.20125,,0.2254167,62.3920833,18,2.24,5.43,80,tomato05,
554,farm29,20190330,28주차,590.37125,66.3820833,12.9208333,21.5266667,0.0,2116,10.9354167,,0.09875,63.1875,17,2.23,4.94,82,tomato05,
554,farm29,20190331,28주차,623.5766667,66.4220833,11.39625,19.3204167,1.0,575,12.1566667,,0.00125,61.49375,20,2.32,5.93,77,tomato05,
555,farm29,20190325,28주차,603.5745833,66.4495833,10.8695833,16.76875,0.0,2155,6.955,,0.9645833,60.2429167,19,2.24,4.83,82,tomato05,
555,farm29,20190326,28주차,613.38125,66.355,11.6020833,18.2420833,0.0,2231,8.43125,,0.1958333,61.6175,16,2.25,5.32,80,tomato05,
555,farm29,20190327,28주차,591.8391667,66.40125,11.4845833,18.4533333,0.0,2284,6.615,,0.3654167,61.42375,20,2.17,4.13,80,tomato05,
555,farm29,20190328,28주차,593.3058333,66.4325,12.3720833,19.5558333,0.0,2226,8.2954167,,0.0391667,62.1733333,18,2.27,5.24,82,tomato05,
555,farm29,20190329,28주차,609.0645833,66.4104167,12.5154167,20.1995833,0.0,1810,10.20125,,0.2254167,62.3920833,18,2.24,5.43,80,tomato05,
555,farm29,20190330,28주차,590.37125,66.3820833,12.9208333,21.5266667,0.0,2116,10.9354167,,0.09875,63.1875,17,2.23,4.94,82,tomato05,
555,farm29,20190331,28주차,623.5766667,66.4220833,11.39625,19.3204167,1.0,575,12.1566667,,0.00125,61.49375,20,2.32,5.93,77,tomato05,
556,farm29,20190401,29주차,604.7470833,66.2725,12.88875,19.9470833,0.0,2129,13.6629167,,0.09125,63.0175,20,2.3,4.66,81,tomato05,
556,farm29,20190402,29주차,589.72625,66.2954167,10.5916667,17.7541667,1.0,690,11.0145833,,1.205,59.5954167,19,2.19,5.85,74,tomato05,
556,farm29,20190403,29주차,563.9866667,66.37125,9.8170833,15.41375,1.0,498,8.92875,,0.2608333,57.81125,16,2.32,5.91,76,tomato05,
556,farm29,20190404,29주차,548.455,66.3716667,10.9083333,17.275,,1329,9.27375,,,60.3766667,13,2.67,5.52,80,tomato05,
556,farm29,20190405,29주차,575.84875,66.36125,12.15125,19.7166667,,2302,10.5125,,0.243,62.7829167,16,2.25,5.31,79,tomato05,
556,farm29,20190406,29주차,584.2875,66.4375,11.6129167,20.0870833,0.0,1730,10.6291667,,0.0091667,62.6383333,16,2.17,5.22,80,tomato05,
556,farm29,20190407,29주차,595.54,66.3591667,10.4333333,17.5579167,1.0,650,11.2225,,0.1845833,59.68125,16,2.3,5.85,74,tomato05,
557,farm29,20190401,29주차,604.7470833,66.2725,12.88875,19.9470833,0.0,2129,13.6629167,,0.09125,63.0175,20,2.3,4.66,81,tomato05,
557,farm29,20190402,29주차,589.72625,66.2954167,10.5916667,17.7541667,1.0,690,11.0145833,,1.205,59.5954167,19,2.19,5.85,74,tomato05,
557,farm29,20190403,29주차,563.9866667,66.37125,9.8170833,15.41375,1.0,498,8.92875,,0.2608333,57.81125,16,2.32,5.91,76,tomato05,
557,farm29,20190404,29주차,548.455,66.3716667,10.9083333,17.275,,1329,9.27375,,,60.3766667,13,2.67,5.52,80,tomato05,
557,farm29,20190405,29주차,575.84875,66.36125,12.15125,19.7166667,,2302,10.5125,,0.243,62.7829167,16,2.25,5.31,79,tomato05,
557,farm29,20190406,29주차,584.2875,66.4375,11.6129167,20.0870833,0.0,1730,10.6291667,,0.0091667,62.6383333,16,2.17,5.22,80,tomato05,
557,farm29,20190407,29주차,595.54,66.3591667,10.4333333,17.5579167,1.0,650,11.2225,,0.1845833,59.68125,16,2.3,5.85,74,tomato05,
558,farm29,20190401,29주차,604.7470833,66.2725,12.88875,19.9470833,0.0,2129,13.6629167,,0.09125,63.0175,20,2.3,4.66,81,tomato05,
558,farm29,20190402,29주차,589.72625,66.2954167,10.5916667,17.7541667,1.0,690,11.0145833,,1.205,59.5954167,19,2.19,5.85,74,tomato05,
558,farm29,20190403,29주차,563.9866667,66.37125,9.8170833,15.41375,1.0,498,8.92875,,0.2608333,57.81125,16,2.32,5.91,76,tomato05,
558,farm29,20190404,29주차,548.455,66.3716667,10.9083333,17.275,,1329,9.27375,,,60.3766667,13,2.67,5.52,80,tomato05,
558,farm29,20190405,29주차,575.84875,66.36125,12.15125,19.7166667,,2302,10.5125,,0.243,62.7829167,16,2.25,5.31,79,tomato05,
558,farm29,20190406,29주차,584.2875,66.4375,11.6129167,20.0870833,0.0,1730,10.6291667,,0.0091667,62.6383333,16,2.17,5.22,80,tomato05,
558,farm29,20190407,29주차,595.54,66.3591667,10.4333333,17.5579167,1.0,650,11.2225,,0.1845833,59.68125,16,2.3,5.85,74,tomato05,
560,farm29,20190408,30주차,563.1470833,66.3275,11.96125,18.59625,0.0,2417,11.45625,,0.10875,61.1941667,19,2.31,4.21,79,tomato05,
560,farm29,20190409,30주차,576.0879167,66.3975,12.5229167,19.9891667,0.0,1933,12.4525,,0.00375,63.875,17,2.26,4.97,80,tomato05,
560,farm29,20190410,30주차,578.3954167,66.3583333,13.31875,21.6641667,1.0,2031,14.5029167,,0.0070833,65.3845833,18,2.28,4.75,80,tomato05,
560,farm29,20190411,30주차,569.0304167,66.45375,13.0825,22.0454167,0.0,2396,13.8091667,,0.0383333,65.6704167,18,2.23,4.21,81,tomato05,
560,farm29,20190412,30주차,589.7533333,66.3845833,12.4020833,20.635,0.0,905,14.955,,0.00125,65.3745833,17,2.3,5.92,73,tomato05,
560,farm29,20190413,30주차,561.0604167,66.4358333,12.6754167,20.7629167,0.0,2327,13.76625,,0.03625,66.6883333,21,2.23,4.39,84,tomato05,
560,farm29,20190414,30주차,570.3504167,66.3533333,13.81125,21.8170833,0.0,1394,16.7504167,,0.00125,66.3270833,15,2.7,5.55,85,tomato05,
561,farm29,20190408,30주차,563.1470833,66.3275,11.96125,18.59625,0.0,2417,11.45625,,0.10875,61.1941667,19,2.31,4.21,79,tomato05,
561,farm29,20190409,30주차,576.0879167,66.3975,12.5229167,19.9891667,0.0,1933,12.4525,,0.00375,63.875,17,2.26,4.97,80,tomato05,
561,farm29,20190410,30주차,578.3954167,66.3583333,13.31875,21.6641667,1.0,2031,14.5029167,,0.0070833,65.3845833,18,2.28,4.75,80,tomato05,
561,farm29,20190411,30주차,569.0304167,66.45375,13.0825,22.0454167,0.0,2396,13.8091667,,0.0383333,65.6704167,18,2.23,4.21,81,tomato05,
561,farm29,20190412,30주차,589.7533333,66.3845833,12.4020833,20.635,0.0,905,14.955,,0.00125,65.3745833,17,2.3,5.92,73,tomato05,
561,farm29,20190413,30주차,561.0604167,66.4358333,12.6754167,20.7629167,0.0,2327,13.76625,,0.03625,66.6883333,21,2.23,4.39,84,tomato05,
561,farm29,20190414,30주차,570.3504167,66.3533333,13.81125,21.8170833,0.0,1394,16.7504167,,0.00125,66.3270833,15,2.7,5.55,85,tomato05,
562,farm29,20190408,30주차,563.1470833,66.3275,11.96125,18.59625,0.0,2417,11.45625,,0.10875,61.1941667,19,2.31,4.21,79,tomato05,
562,farm29,20190409,30주차,576.0879167,66.3975,12.5229167,19.9891667,0.0,1933,12.4525,,0.00375,63.875,17,2.26,4.97,80,tomato05,
562,farm29,20190410,30주차,578.3954167,66.3583333,13.31875,21.6641667,1.0,2031,14.5029167,,0.0070833,65.3845833,18,2.28,4.75,80,tomato05,
562,farm29,20190411,30주차,569.0304167,66.45375,13.0825,22.0454167,0.0,2396,13.8091667,,0.0383333,65.6704167,18,2.23,4.21,81,tomato05,
562,farm29,20190412,30주차,589.7533333,66.3845833,12.4020833,20.635,0.0,905,14.955,,0.00125,65.3745833,17,2.3,5.92,73,tomato05,
562,farm29,20190413,30주차,561.0604167,66.4358333,12.6754167,20.7629167,0.0,2327,13.76625,,0.03625,66.6883333,21,2.23,4.39,84,tomato05,
562,farm29,20190414,30주차,570.3504167,66.3533333,13.81125,21.8170833,0.0,1394,16.7504167,,0.00125,66.3270833,15,2.7,5.55,85,tomato05,
563,farm29,20190408,30주차,563.1470833,66.3275,11.96125,18.59625,0.0,2417,11.45625,,0.10875,61.1941667,19,2.31,4.21,79,tomato05,
563,farm29,20190409,30주차,576.0879167,66.3975,12.5229167,19.9891667,0.0,1933,12.4525,,0.00375,63.875,17,2.26,4.97,80,tomato05,
563,farm29,20190410,30주차,578.3954167,66.3583333,13.31875,21.6641667,1.0,2031,14.5029167,,0.0070833,65.3845833,18,2.28,4.75,80,tomato05,
563,farm29,20190411,30주차,569.0304167,66.45375,13.0825,22.0454167,0.0,2396,13.8091667,,0.0383333,65.6704167,18,2.23,4.21,81,tomato05,
563,farm29,20190412,30주차,589.7533333,66.3845833,12.4020833,20.635,0.0,905,14.955,,0.00125,65.3745833,17,2.3,5.92,73,tomato05,
563,farm29,20190413,30주차,561.0604167,66.4358333,12.6754167,20.7629167,0.0,2327,13.76625,,0.03625,66.6883333,21,2.23,4.39,84,tomato05,
563,farm29,20190414,30주차,570.3504167,66.3533333,13.81125,21.8170833,0.0,1394,16.7504167,,0.00125,66.3270833,15,2.7,5.55,85,tomato05,
566,farm16,20170305,16주차,576.7658333,76.35125,18.1245833,,,1853,8.07,,1.473913,,13,2.7,5.13,91,,
566,farm16,20170306,16주차,556.72,80.18625,18.1041667,,,1643,8.17875,,2.2283333,,15,2.65,4.84,90,,
566,farm16,20170307,16주차,575.3225,76.5454167,18.13875,,,1978,4.96875,,3.209,,14,2.68,4.24,98,,
566,farm16,20170308,16주차,595.1570833,76.0479167,18.16875,,,1977,3.8229167,,1.7305,,15,2.65,4.53,93,,
566,farm16,20170309,16주차,585.9991667,76.7495833,17.8625,,,1711,4.6908333,,2.5666667,,15,2.66,5.13,92,,
566,farm16,20170310,16주차,599.62125,75.5254167,19.0891667,,,1978,5.08875,,1.306,,13,2.64,4.15,88,,
566,farm16,20170311,16주차,606.8420833,78.99375,17.25625,,,1211,7.2433333,,1.252381,,10,2.73,5.34,99,,
567,farm16,20170305,16주차,576.7658333,76.35125,18.1245833,,,1853,8.07,,1.473913,,13,2.7,5.13,91,,
567,farm16,20170306,16주차,556.72,80.18625,18.1041667,,,1643,8.17875,,2.2283333,,15,2.65,4.84,90,,
567,farm16,20170307,16주차,575.3225,76.5454167,18.13875,,,1978,4.96875,,3.209,,14,2.68,4.24,98,,
567,farm16,20170308,16주차,595.1570833,76.0479167,18.16875,,,1977,3.8229167,,1.7305,,15,2.65,4.53,93,,
567,farm16,20170309,16주차,585.9991667,76.7495833,17.8625,,,1711,4.6908333,,2.5666667,,15,2.66,5.13,92,,
567,farm16,20170310,16주차,599.62125,75.5254167,19.0891667,,,1978,5.08875,,1.306,,13,2.64,4.15,88,,
567,farm16,20170311,16주차,606.8420833,78.99375,17.25625,,,1211,7.2433333,,1.252381,,10,2.73,5.34,99,,
568,farm16,20170312,17주차,582.5841667,76.80125,19.4191667,,,1923,8.3966667,,1.1511765,,13,2.66,4.68,99,,
568,farm16,20170313,17주차,598.9329167,89.0816667,14.92,,1.0,373,6.8875,,0.9009091,,9,2.67,5.74,96,,
568,farm16,20170314,17주차,511.2070833,81.59125,18.31,,1.0,1965,7.0633333,,3.1870833,,13,2.66,5.36,92,,
568,farm16,20170315,17주차,567.49,82.7275,18.1345833,,,1449,5.595,,1.298,,14,2.75,5.75,101,,
568,farm16,20170316,17주차,555.4333333,81.4375,18.0095833,,,1473,8.6066667,,2.148,,15,2.72,5.63,101,,
568,farm16,20170317,17주차,546.6179167,87.4475,17.7795833,,,1004,7.5458333,,1.0345455,,9,2.69,5.74,95,,
568,farm16,20170318,17주차,567.86875,92.4,15.17375,,1.0,398,7.2575,,0.8535,,10,2.65,5.68,95,,
570,farm16,20170312,17주차,582.5841667,76.80125,19.4191667,,,1923,8.3966667,,1.1511765,,13,2.66,4.68,99,,
570,farm16,20170313,17주차,598.9329167,89.0816667,14.92,,1.0,373,6.8875,,0.9009091,,9,2.67,5.74,96,,
570,farm16,20170314,17주차,511.2070833,81.59125,18.31,,1.0,1965,7.0633333,,3.1870833,,13,2.66,5.36,92,,
570,farm16,20170315,17주차,567.49,82.7275,18.1345833,,,1449,5.595,,1.298,,14,2.75,5.75,101,,
570,farm16,20170316,17주차,555.4333333,81.4375,18.0095833,,,1473,8.6066667,,2.148,,15,2.72,5.63,101,,
570,farm16,20170317,17주차,546.6179167,87.4475,17.7795833,,,1004,7.5458333,,1.0345455,,9,2.69,5.74,95,,
570,farm16,20170318,17주차,567.86875,92.4,15.17375,,1.0,398,7.2575,,0.8535,,10,2.65,5.68,95,,
573,farm16,20170319,18주차,530.2041667,86.28625,16.8083333,,1.0,1403,6.9191667,,1.8179167,,13,2.72,5.74,101,,
573,farm16,20170320,18주차,530.7745833,86.2158333,17.5470833,,1.0,1317,7.1725,,2.24,,11,2.8,5.6,94,,
573,farm16,20170321,18주차,580.83625,82.6883333,17.2183333,,1.0,1519,7.2925,,1.3204545,,14,2.8,5.72,96,,
573,farm16,20170322,18주차,624.2004167,91.5141667,14.7266667,,1.0,397,8.5141667,,1.19375,,8,2.66,5.62,96,,
573,farm16,20170323,18주차,591.2566667,77.3329167,18.1066667,,1.0,2013,11.2208333,,1.2435,,15,2.67,5.02,97,,
573,farm16,20170324,18주차,569.18,83.31625,15.9904167,,1.0,1033,10.3420833,,1.4991304,,8,2.68,5.64,87,,
573,farm16,20170325,18주차,577.9554167,76.4420833,15.8883333,,1.0,1544,8.7770833,,2.8252632,,21,2.58,6.07,75,,
574,farm16,20170319,18주차,530.2041667,86.28625,16.8083333,,1.0,1403,6.9191667,,1.8179167,,13,2.72,5.74,101,,
574,farm16,20170320,18주차,530.7745833,86.2158333,17.5470833,,1.0,1317,7.1725,,2.24,,11,2.8,5.6,94,,
574,farm16,20170321,18주차,580.83625,82.6883333,17.2183333,,1.0,1519,7.2925,,1.3204545,,14,2.8,5.72,96,,
574,farm16,20170322,18주차,624.2004167,91.5141667,14.7266667,,1.0,397,8.5141667,,1.19375,,8,2.66,5.62,96,,
574,farm16,20170323,18주차,591.2566667,77.3329167,18.1066667,,1.0,2013,11.2208333,,1.2435,,15,2.67,5.02,97,,
574,farm16,20170324,18주차,569.18,83.31625,15.9904167,,1.0,1033,10.3420833,,1.4991304,,8,2.68,5.64,87,,
574,farm16,20170325,18주차,577.9554167,76.4420833,15.8883333,,1.0,1544,8.7770833,,2.8252632,,21,2.58,6.07,75,,
576,farm16,20170423,23주차,5.3008333,6.43125,1.4425,,,0,3.3179167,,2.3636842,,20,2.27,6.17,72,,
576,farm16,20170424,23주차,5.1045833,6.9154167,1.4908333,,,0,1.595,,2.0344444,,17,2.25,6.01,77,,
576,farm16,20170425,23주차,4.98375,6.32125,1.4091667,,,0,1.43625,,1.6014286,,17,2.17,6.04,76,,
576,farm16,20170426,23주차,5.0645833,6.6654167,1.5516667,,,0,2.63625,,1.5757895,,17,2.16,6.17,78,,
576,farm16,20170427,23주차,5.0625,7.1266667,1.5154167,,1.0,0,1.4458333,,1.4766667,,18,2.25,6.14,73,,
576,farm16,20170428,23주차,5.5075,8.76625,1.5608333,,1.0,0,1.2466667,,1.3464706,,21,2.29,6.09,70,,
576,farm16,20170429,23주차,4.7629167,6.80625,1.38875,,,0,1.69625,,2.145,,19,2.32,6.06,70,,
577,farm16,20170423,23주차,5.3008333,6.43125,1.4425,,,0,3.3179167,,2.3636842,,20,2.27,6.17,72,,
577,farm16,20170424,23주차,5.1045833,6.9154167,1.4908333,,,0,1.595,,2.0344444,,17,2.25,6.01,77,,
577,farm16,20170425,23주차,4.98375,6.32125,1.4091667,,,0,1.43625,,1.6014286,,17,2.17,6.04,76,,
577,farm16,20170426,23주차,5.0645833,6.6654167,1.5516667,,,0,2.63625,,1.5757895,,17,2.16,6.17,78,,
577,farm16,20170427,23주차,5.0625,7.1266667,1.5154167,,1.0,0,1.4458333,,1.4766667,,18,2.25,6.14,73,,
577,farm16,20170428,23주차,5.5075,8.76625,1.5608333,,1.0,0,1.2466667,,1.3464706,,21,2.29,6.09,70,,
577,farm16,20170429,23주차,4.7629167,6.80625,1.38875,,,0,1.69625,,2.145,,19,2.32,6.06,70,,
578,farm16,20170423,23주차,5.3008333,6.43125,1.4425,,,0,3.3179167,,2.3636842,,20,2.27,6.17,72,,
578,farm16,20170424,23주차,5.1045833,6.9154167,1.4908333,,,0,1.595,,2.0344444,,17,2.25,6.01,77,,
